0.000000000,0
6.013832199,1
7.959841269,0
8.416961451,1
10.514353741,0
11.606235827,1
17.170793650,0
17.635646258,1
18.663061224,-1
19.255918367,1
25.371224489,-1
27.080702947,2
29.724716553,0
30.345578231,2
33.894648526,0
34.499047619,1
38.908185941,0
40.624988662,-1
41.539183673,2
54.044444444,1
56.888888888,0
61.028798185,3
71.637755102,-1
72.037596371,3
76.926145124,-1
77.439024943,1
78.515782312,0
79.572154195,-1
80.345623582,3
86.918095238,-1
87.187233560,3
92.176303854,1
92.565918367,0
92.803242630,2
96.548707482,0
99.702947845,2
104.302426303,1
106.138526077,0
108.203106575,0
110.689682539,3
112.944761904,1
113.594829931,3
115.857573696,0
116.086099773,3
118.188163265,0
118.289705215,3
120.424331065,-1
120.668072562,2
124.119410430,3
125.027346938,-1
125.189795918,3
128.086439909,-1
128.253922902,3
131.886009070,-1
132.131043083,3
134.338911564,0
138.585170068,3
144.499818594,-1
144.987301587,3
150.400113378,-1
150.857233560,3
152.369591836,0
152.519319727,3
157.926054421,-1
158.230657596,3
163.448775510,-1
164.830158730,0
165.155147392,3
175.928684807,1
176.607959183,3
180.054739229,2
181.197482993,0
182.680702947,2
183.655873015,0
185.328503401,1
187.694988662,2
191.274784580,0
192.246122448,1
193.865124716,2
195.224104308,0
195.340929705,3
196.327664399,0
196.523151927,2
197.631972789,3
199.151746031,-1
199.837324263,1
202.786077097,2
205.828435374,1
209.412154195,3
209.701587301,1
211.588526077,2
212.212811791,1
212.652086167,3
213.024013605,1
213.633106575,2
214.318684807,1
215.121179138,3
216.031904761,2
216.374625850,1
217.805600907,2
218.491179138,1
218.883945578,3
219.591247165,1
219.973424036,2
220.728911564,3
221.541496598,2
222.378412698,1
223.922653061,3
224.265374149,1
226.036712018,3
226.265192743,2
226.671541950,1
227.585827664,3
227.934988662,1
229.534875283,3
229.934829931,1
231.278820861,0
233.879365079,-1
234.644988662,2
236.187551020,1
245.028571428,0
247.710430839,1
254.903786848,0
259.146439909,-2
278.152902494,0
