0.000000000,0
3.580045351,1
23.049773242,0
24.805986394,-1
25.676961451,2
33.430929705,0
34.202993197,1
41.675147392,0
43.432562358,-1
44.203900226,2
57.178548752,1
60.435260770,3
63.669115646,-1
66.160589569,3
74.210907029,-1
74.483922902,3
82.028820861,1
83.329047619,0
85.916689342,3
93.948390022,-1
94.317573696,3
100.393287981,-1
100.894603174,4
101.388095238,-1
101.700249433,2
105.737074829,0
106.839251700,-1
107.524761904,2
110.647777777,1
113.371428571,0
114.189160997,-1
115.070340136,0
115.564217687,3
117.442607709,0
117.742426303,-1
117.965736961,3
120.332380952,-1
120.591269841,3
122.703333333,-1
122.906281179,3
124.891632653,-1
125.196258503,2
127.173650793,3
129.087301587,-1
129.403356009,3
130.334852607,-1
130.649705215,3
131.555691609,-1
131.758752834,3
133.201428571,-1
133.443922902,3
137.810430839,0
140.180544217,3
145.960113378,-1
146.412040816,3
152.783650793,-1
153.112471655,3
156.917029478,-1
157.373990929,3
165.977029478,0
166.399818594,-1
167.057505668,3
169.155510204,-1
169.399138321,3
171.492131519,-1
171.679886621,3
173.217936507,-1
173.415827664,3
175.142857142,-1
175.305306122,3
176.395986394,-1
176.548185941,3
177.839750566,-1
177.975487528,3
180.043446712,4
180.538231292,-1
180.784512471,3
185.281292517,2
186.423922902,0
187.743741496,2
188.594353741,1
191.577006802,2
196.453151927,-1
196.889682539,1
198.255260770,-1
198.590226757,1
199.082970521,2
200.381179138,-1
200.615668934,2
201.447664399,0
201.521496598,3
202.731541950,-1
202.942335600,2
203.948185941,3
206.057074829,0
206.442018140,1
208.865306122,0
209.129886621,2
213.207823129,1
218.440566893,3
219.034807256,1
221.637845804,2
222.348117913,1
222.694671201,3
223.250498866,1
223.858072562,2
224.894172335,1
225.607505668,3
226.085510204,-1
226.354557823,3
227.146802721,2
227.555555555,1
230.568775510,2
231.754739229,0
232.746530612,1
233.472789115,-1
233.797687074,3
234.790907029,1
235.377573696,3
235.970884353,1
236.896575963,-1
237.252335600,3
238.004965986,-1
238.116598639,2
239.404580498,1
240.217210884,0
240.930770975,1
242.673197278,3
243.201337868,1
244.867369614,3
245.300226757,-1
245.488253968,2
246.145102040,1
246.732902494,3
247.253582766,1
248.167687074,0
248.940907029,1
250.081156462,3
250.540793650,1
252.408888888,0
255.474240362,2
255.968049886,1
275.260839002,0
278.946666666,0
